link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/a8Gq8oQ,Funny,2020-07-24 00:00:00.000000,Rate yourself 9gag,18,26,25
https://9gag.com/gag/aBmd9nZ,Funny,2020-07-23 00:00:00.000000,I see the potential for a new meme format,0,0,0
https://9gag.com/gag/aoPg6rm,Politics,2020-07-22 00:00:00.000000,Pedo must die raped by a gorilla,67,33,46
https://9gag.com/gag/aoPg4Ze,Funny,2020-07-20 00:00:00.000000,I will leave it here,8,23,13
https://9gag.com/gag/aAebvzd,Funny,2020-07-15 00:00:00.000000,Do your best 9gag,17,3,16
https://9gag.com/gag/aVw7LBK,Funny,2020-07-15 00:00:00.000000,Commies are geh too,3500,405,215
https://9gag.com/gag/a8GGBEO,Girl,2020-07-11 00:00:00.000000,Warning: Instant boner,48,35,5
https://9gag.com/gag/avzzeWb,Funny,2020-07-09 00:00:00.000000,'Mmmuricaaaaah!,2200,223,102
https://9gag.com/gag/aBmmZW1,Funny,2020-07-09 00:00:00.000000,I will listen and learn too,3600,111,94
https://9gag.com/gag/a3wwMr7,Politics,2020-07-07 00:00:00.000000,Prove me wrong,428,101,92
https://9gag.com/gag/aLw03PW,Funny,2020-07-05 00:00:00.000000,Fighting the crime in my town,179,27,30
https://9gag.com/gag/azm1PVp,WTF,2020-07-03 00:00:00.000000,No need for a title,32,10,14
https://9gag.com/gag/aGdge0X,Funny,2020-07-02 00:00:00.000000,This people is high on meth,23,34,77
https://9gag.com/gag/ax97jOY,Politics,2020-07-01 00:00:00.000000,Another rich n*gga on my black list,26,37,34
https://9gag.com/gag/a0NRvoL,WTF,2020-07-01 00:00:00.000000,Doing groceries,2,7,5
https://9gag.com/gag/a7W3moA,Politics,2020-06-29 00:00:00.000000,Look at those massive balls,137,24,30
https://9gag.com/gag/aD41qA7,Funny,2020-06-29 00:00:00.000000,Truth has been spoken,649,181,164
https://9gag.com/gag/aP7YMEw,Funny,2020-06-26 00:00:00.000000,Better than Netflix,4000,509,204
https://9gag.com/gag/aK7jL1g,Funny,2020-06-24 00:00:00.000000,Truth has been spoken,17,10,6
https://9gag.com/gag/aYygOP2,Funny,2020-06-22 00:00:00.000000,I see two zoomer in one,22,19,20
https://9gag.com/gag/a7WMrXz,Funny,2020-06-21 00:00:00.000000,For sure he is a 9gagger,3600,252,92
https://9gag.com/gag/avzOZmZ,Politics,2020-06-20 00:00:00.000000,Finally someone that say it,64,47,15
https://9gag.com/gag/a0N5dpB,Italy 🇮🇹,2020-06-16 00:00:00.000000,That's Ammmore,22,3,10
https://9gag.com/gag/a6KVL5A,WTF,2020-06-15 00:00:00.000000,Stalin...?,0,0,0
https://9gag.com/gag/aj9NYZ0,Funny,2020-06-15 00:00:00.000000,That's a weird wank,133,31,32
https://9gag.com/gag/agALpQn,WTF,2020-06-13 00:00:00.000000,Well well well...,33,3,28
https://9gag.com/gag/aK7VgZQ,Funny,2020-06-10 00:00:00.000000,No title needed,0,0,0
https://9gag.com/gag/a3w7Vd3,Ask 9GAG,2020-06-09 00:00:00.000000,Asking black americans.. what's your opinion?,88,24,66
https://9gag.com/gag/aBmwP4N,Ask 9GAG,2020-06-07 00:00:00.000000,"I can listen to the same track dozen of times in a row, like if I'm deep inspired by the groove. It's only me 9gag?",5,2,8
https://9gag.com/gag/awB5mOQ,Funny,2020-06-07 00:00:00.000000,So much truth,503,20,23
https://9gag.com/gag/a2W5QwD,Politics,2020-06-04 00:00:00.000000,She is ducking right!,74,25,13
https://9gag.com/gag/aqnL6Wv,Funny,2020-06-02 00:00:00.000000,No need for a title,27,20,21
https://9gag.com/gag/a3wjAA1,Awesome,2020-06-02 00:00:00.000000,Happy Birthday Clint!,14000,371,507
https://9gag.com/gag/aBm1QPD,Funny,2020-05-31 00:00:00.000000,Dindu everywhere,40,18,13
https://9gag.com/gag/aqn5r6R,Funny,2020-05-26 00:00:00.000000,This video has just been posted on Trump official page.,36,20,11
https://9gag.com/gag/aP7GOdq,Funny,2020-05-25 00:00:00.000000,The Prince knows,1200,119,5
https://9gag.com/gag/apG02ZD,Funny,2020-05-16 00:00:00.000000,That's a very big oof,27,6,5
https://9gag.com/gag/a5WNLAL,Funny,2020-05-14 00:00:00.000000,"""There is also a few video in this cocaine""",1,10,3
https://9gag.com/gag/a6KdyKq,Funny,2020-05-09 00:00:00.000000,It's real,770,86,91
